"idBank";"Dernière mise à jour";"IPAGRI";"﻿Base de l'indice";"Indicateur";"Correction";"Série arrêtée";"Puissance";"Nomenclature de l'indice des prix agricoles";"Zone géographique";"Unité";"Périodicité";"Nature"
"010777383";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides maïs";"France";"sans objet";"Mensuelle";"Indice"
"010777384";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides betteraves industrielles net sucrières";"France";"sans objet";"Mensuelle";"Indice"
"010777386";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides oléagineux";"France";"sans objet";"Mensuelle";"Indice"
"010777389";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides sur cultures pérennes";"France";"sans objet";"Mensuelle";"Indice"
"010777390";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Herbicides vigne";"France";"sans objet";"Mensuelle";"Indice"
"010777394";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Insecticides";"France";"sans objet";"Mensuelle";"Indice"
"010777395";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Insecticides sur cultures annuelles";"France";"sans objet";"Mensuelle";"Indice"
"010777396";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Insecticides céréales (hors maïs)";"France";"sans objet";"Mensuelle";"Indice"
"010777397";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Insecticides maïs";"France";"sans objet";"Mensuelle";"Indice"
"010777402";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Insecticides sur cultures pérennes";"France";"sans objet";"Mensuelle";"Indice"
"010777406";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres produits divers";"France";"sans objet";"Mensuelle";"Indice"
"010777407";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Traitement des semences";"France";"sans objet";"Mensuelle";"Indice"
"010777408";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Régulateurs de croissance";"France";"sans objet";"Mensuelle";"Indice"
"010777409";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"oui";"0";"Régulateurs de croissance céréales à paille";"France";"sans objet";"Mensuelle";"Indice"
"010777410";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"oui";"0";"Régulateurs de croissance autres cultures";"France";"sans objet";"Mensuelle";"Indice"
"010777411";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres produits divers (anti-limaces, adjuvants, …)";"France";"sans objet";"Mensuelle";"Indice"
"010777412";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits bio-contrôles";"France";"sans objet";"Mensuelle";"Indice"
"010777414";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits bio-contrôle pour cultures pérennes : vigne, cultures fruitières, ananas, bananes, canne à sucre";"France";"sans objet";"Mensuelle";"Indice"
"010777417";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments des animaux";"France";"sans objet";"Mensuelle";"Indice"
"010777418";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matières premières pour animaux";"France";"sans objet";"Mensuelle";"Indice"
"010777419";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments céréales et sous-produits";"France";"sans objet";"Mensuelle";"Indice"
"010777420";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments céréales";"France";"sans objet";"Mensuelle";"Indice"
"010777421";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments : maïs";"France";"sans objet";"Mensuelle";"Indice"
"010777425";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments : sous-produits issus de céréales – (son ou hors blé)";"France";"sans objet";"Mensuelle";"Indice"
"010777426";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Tourteaux";"France";"sans objet";"Mensuelle";"Indice"
"010777427";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Tourteaux de soja";"France";"sans objet";"Mensuelle";"Indice"
"010777428";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres tourteaux";"France";"sans objet";"Mensuelle";"Indice"
"010777429";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres matières premières aliments pour animaux, compléments de nutrition animale";"France";"sans objet";"Mensuelle";"Indice"
"010777430";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres matières premières aliments pour animaux";"France";"sans objet";"Mensuelle";"Indice"
"010777432";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments : pulpes de betterave";"France";"sans objet";"Mensuelle";"Indice"
"010777434";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Compléments de nutrition animale";"France";"sans objet";"Mensuelle";"Indice"
"010777435";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments minéraux et liquides";"France";"sans objet";"Mensuelle";"Indice"
"010777436";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Suppléments nutritionnels";"France";"sans objet";"Mensuelle";"Indice"
"010777437";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments composés";"France";"sans objet";"Mensuelle";"Indice"
"010777438";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour veaux";"France";"sans objet";"Mensuelle";"Indice"
"010777439";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments d'allaitement pour veaux";"France";"sans objet";"Mensuelle";"Indice"
"010777440";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres aliments pour veaux avant sevrage (yc aliments broutards), mash";"France";"sans objet";"Mensuelle";"Indice"
"010777441";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour gros bovins";"France";"sans objet";"Mensuelle";"Indice"
"010777442";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour bovins à l'engrais MAT <= 20%";"France";"sans objet";"Mensuelle";"Indice"
"010777443";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour bovins à l'engrais MAT > 20%";"France";"sans objet";"Mensuelle";"Indice"
"010777444";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour vaches laitières MAT <= 20%";"France";"sans objet";"Mensuelle";"Indice"
"010777445";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour vaches laitières 20% < MAT < 35%";"France";"sans objet";"Mensuelle";"Indice"
"010777446";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour vaches laitières MAT >= 35%";"France";"sans objet";"Mensuelle";"Indice"
"010777447";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Mash";"France";"sans objet";"Mensuelle";"Indice"
"010777448";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcins";"France";"sans objet";"Mensuelle";"Indice"
"010777449";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcelets 1er âge";"France";"sans objet";"Mensuelle";"Indice"
"010777450";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcelets 2ème âge";"France";"sans objet";"Mensuelle";"Indice"
"010777451";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcs engraissement croissance";"France";"sans objet";"Mensuelle";"Indice"
"010777452";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcs engraissement, finition";"France";"sans objet";"Mensuelle";"Indice"
"010777453";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porc engraissement, unique";"France";"sans objet";"Mensuelle";"Indice"
"010777454";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour porcs engraissement, complémentaires";"France";"sans objet";"Mensuelle";"Indice"
"010777455";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour truies gestantes, nourrices ou uniques";"France";"sans objet";"Mensuelle";"Indice"
"010777456";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour volailles";"France";"sans objet";"Mensuelle";"Indice"
"010777457";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour gallus";"France";"sans objet";"Mensuelle";"Indice"
"010777458";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour poussins démarrage";"France";"sans objet";"Mensuelle";"Indice"
"010777459";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour poulets de chair croissance";"France";"sans objet";"Mensuelle";"Indice"
"010777460";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour poulets chair finition standard";"France";"sans objet";"Mensuelle";"Indice"
"010777461";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour poulet  finition label";"France";"sans objet";"Mensuelle";"Indice"
"010777462";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour poulettes ponte";"France";"sans objet";"Mensuelle";"Indice"
"010777463";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour pondeuses au sol";"France";"sans objet";"Mensuelle";"Indice"
"010777464";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour pondeuses en batterie";"France";"sans objet";"Mensuelle";"Indice"
"010777465";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour autres volailles";"France";"sans objet";"Mensuelle";"Indice"
"010777466";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour dindes et dindonneaux";"France";"sans objet";"Mensuelle";"Indice"
"010777467";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour palmipèdes";"France";"sans objet";"Mensuelle";"Indice"
"010777468";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour volailles nca";"France";"sans objet";"Mensuelle";"Indice"
"010777469";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres aliments composés";"France";"sans objet";"Mensuelle";"Indice"
"010777470";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour lapins";"France";"sans objet";"Mensuelle";"Indice"
"010777471";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour ovins et caprins";"France";"sans objet";"Mensuelle";"Indice"
"010777472";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour agneaux";"France";"sans objet";"Mensuelle";"Indice"
"010777473";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour brebis";"France";"sans objet";"Mensuelle";"Indice"
"010777474";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Aliments pour chèvres";"France";"sans objet";"Mensuelle";"Indice"
"010777476";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel et petit outillage";"France";"sans objet";"Mensuelle";"Indice"
"010777477";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Films plastiques et filets pour élevage";"France";"sans objet";"Mensuelle";"Indice"
"010777478";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Films plastiques et filets pour culture";"France";"sans objet";"Mensuelle";"Indice"
"010777479";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Clôture et tuteurage";"France";"sans objet";"Mensuelle";"Indice"
"010777480";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres (emballages, contenants, outillage, poterie et conteneurs)";"France";"sans objet";"Mensuelle";"Indice"
"010777481";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation";"France";"sans objet";"Mensuelle";"Indice"
"010777482";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation du matériel";"France";"sans objet";"Mensuelle";"Indice"
"010777483";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Entretien et réparation des bâtiments";"France";"sans objet";"Mensuelle";"Indice"
"010777484";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits et services vétérinaires";"France";"sans objet";"Mensuelle";"Indice"
"010777485";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits vétérinaires";"France";"sans objet";"Mensuelle";"Indice"
"010777486";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Immunité : vaccins, sérums, immunostimulants et colostrums";"France";"sans objet";"Mensuelle";"Indice"
"010777487";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antibactériens";"France";"sans objet";"Mensuelle";"Indice"
"010777488";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antibactériens action générale (voie orale et parentérale)";"France";"sans objet";"Mensuelle";"Indice"
"010777489";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Produits topiques";"France";"sans objet";"Mensuelle";"Indice"
"010777490";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires";"France";"sans objet";"Mensuelle";"Indice"
"010777491";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires internes";"France";"sans objet";"Mensuelle";"Indice"
"010777492";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Antiparasitaires externes";"France";"sans objet";"Mensuelle";"Indice"
"010777493";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Endectocides";"France";"sans objet";"Mensuelle";"Indice"
"010777495";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Autres produits regroupés par appareil ou système";"France";"sans objet";"Mensuelle";"Indice"
"010777496";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Services vétérinaires";"France";"sans objet";"Mensuelle";"Indice"
"010777497";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Visite type";"France";"sans objet";"Mensuelle";"Indice"
"010777500";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Frais généraux";"France";"sans objet";"Mensuelle";"Indice"
"010777501";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Services postaux";"France";"sans objet";"Mensuelle";"Indice"
"010777502";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Eau potable à usage non domestique";"France";"sans objet";"Mensuelle";"Indice"
"010777503";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Études et conseils";"France";"sans objet";"Mensuelle";"Indice"
"010777504";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Transports et télécommunications";"France";"sans objet";"Mensuelle";"Indice"
"010777505";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Biens et services d'investissement";"France";"sans objet";"Mensuelle";"Indice"
"010777506";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel";"France";"sans objet";"Mensuelle";"Indice"
"010777507";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de culture";"France";"sans objet";"Mensuelle";"Indice"
"010777508";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Motoculteurs";"France";"sans objet";"Mensuelle";"Indice"
"010777509";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de semis, plantation et distribution";"France";"sans objet";"Mensuelle";"Indice"
"010777510";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de travail et mise en état du sol";"France";"sans objet";"Mensuelle";"Indice"
"010777511";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de protection des cultures";"France";"sans objet";"Mensuelle";"Indice"
"010777512";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Matériel de récolte";"France";"sans objet";"Mensuelle";"Indice"
"010777513";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Tracteurs";"France";"sans objet";"Mensuelle";"Indice"
"010777514";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Remorques";"France";"sans objet";"Mensuelle";"Indice"
"010777515";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Véhicules utilitaires";"France";"sans objet";"Mensuelle";"Indice"
"010777516";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Ouvrages";"France";"sans objet";"Mensuelle";"Indice"
"010777517";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Bâtiments d'exploitation";"France";"sans objet";"Mensuelle";"Indice"
"010777518";"31/07/2026 12:00";"1";"2020";"Indice des prix d'achat des moyens de production agricole (IPAMPA)";"Non corrigé";"non";"0";"Ouvrages de génie civil";"France";"sans objet";"Mensuelle";"Indice"
"010776418";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice général";"France";"sans objet";"Annuelle";"Indice"
"010776419";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice général sauf fruits et légumes";"France";"sans objet";"Annuelle";"Indice"
"010776420";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Produits végétaux sauf fruits et légumes";"France";"sans objet";"Annuelle";"Indice"
"010776421";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Céréales";"France";"sans objet";"Annuelle";"Indice"
"010776422";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice annuel des prix agricoles à la production (IPPAP) – Orge";"France";"sans objet";"Annuelle";"Indice"
"010776423";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Orge de mouture";"France";"sans objet";"Annuelle";"Indice"
"010776424";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Orge de brasserie";"France";"sans objet";"Annuelle";"Indice"
"010776425";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Blé tendre";"France";"sans objet";"Annuelle";"Indice"
"010776426";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Blé dur";"France";"sans objet";"Annuelle";"Indice"
"010776427";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Avoine";"France";"sans objet";"Annuelle";"Indice"
"010776428";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Sorgho";"France";"sans objet";"Annuelle";"Indice"
"010776429";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Triticale";"France";"sans objet";"Annuelle";"Indice"
"010776430";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Indice annuel des prix agricoles à la production (IPPAP) – Maïs";"France";"sans objet";"Annuelle";"Indice"
"010776431";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Oléagineux";"France";"sans objet";"Annuelle";"Indice"
"010776432";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Colza";"France";"sans objet";"Annuelle";"Indice"
"010776433";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Tournesol";"France";"sans objet";"Annuelle";"Indice"
"010776434";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Soja";"France";"sans objet";"Annuelle";"Indice"
"010776435";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre";"France";"sans objet";"Annuelle";"Indice"
"010776436";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre de consommation en frais";"France";"sans objet";"Annuelle";"Indice"
"010776437";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre de primeur";"France";"sans objet";"Annuelle";"Indice"
"010776438";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pommes de terre de conservation";"France";"sans objet";"Annuelle";"Indice"
"010776439";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme de terre à chair ferme";"France";"sans objet";"Annuelle";"Indice"
"010776440";"31/07/2026 12:00";"1";"2020";"Indice des prix des produits agricoles à la production (IPPAP)";"Non corrigé";"non";"0";"Pomme de terre à chair normale";"France";"sans objet";"Annuelle";"Indice"
